user_id,user_name,name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
965,Shrestha Gangaram,Chandeshwori Temple,5,"Nestled in the heart of Banepa, about 25 kilometers east of Kathmandu, lies the Chandeshwori Temple, locally known as Chasa: Ajima. This temple is a significant cultural and religious site in Nepal, dedicated to the goddess Chandeshwori, an avatar of the Hindu goddess Durga.

Believed to have been built in the 17th century, the Chandeshwori Temple features a stunning three-tiered pagoda-style architecture. One of its most remarkable aspects is the mural depicting Chandeshwori slaying the demon Chanda, a testament to its rich mythological heritage.

The temple serves not only as a place of worship but also as a historical monument. Its architectural beauty and mythological significance attract numerous visitors, making it a must-visit destination for those exploring the cultural depths of Nepal.",a month ago,0,https://www.google.com/maps/contrib/109745483335285802846/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUYKtkwpH4bJscPdWBTYzBYSL-vq0GkFqsYp0SJFbO15amjR1VVSw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMUAmsk2_PhTiXtkr3C4mwWbw6gpaNUFHwutX-1=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPLadTpbreCL2R4axou0g-KYOF5rUAlxasv7oLJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPqIV3XW8WuPQFgJrODfCjZT22X-6m_Owc9Wd8U=w300-h225-p-k-no"
966,Emika Bhandari,Chandeshwori Temple,4,It was really peaceful place when i visited..did 15 min meditation and also hiked stairs near it and had a great time. Temple was closed. So its better to go checking when its open .if you want to do puja or darshan,8 months ago,0,https://www.google.com/maps/contrib/104110031466872267631/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWkpiXtOzOdZaMUXmzkMvLPyheUmoourLk10m--LTAhE2d4xDK1Lw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipOYoOw-r740J9Prayx1u38Qitoydm-3gIbzQYF1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOw-HLfehHZxoOq221OH9ciJBq-8Ud8_65fIhrt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipObqxftGKepNqdOryQ-MDUg0JvDWSCZoo3aRJGa=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPUfuZRjujzmAtQputMJe46UyJYbuE-wCIj6I3z=w300-h225-p-k-no"
967,Narayana Dhital,Chandeshwori Temple,5,"Holiest place
Chandeshwari is the avatar taken by Hindu goddess Kumari of Hindu. The 'Nepal Mahatmya' of Skanda Purana mentions the story related to goddess Chandeshwari.
Along Arniko Highway 5 kilometers before Dhulikhel is the town of Banepa, Nepal. One of the attractions of Banepa is the temple of Chandeshwori, located approximately 1 kilometer northeast of the town along the Punya mata River next to Ghokechaur having a length of 0.21 kilometres.

It is believed to have been built in the 17th century. The temple features a mural of Chandeshwori slaying the demon Chanda. The temple also consists of the painting of lord Bhairava on one of its wall which is the biggest graffiti of the Nepal Mandala.

Myth

edit

There is myth that the Chandeshwori temple is the place where the mother goddess (Sati / Parvati and in Banepa known as Chandeshwori) defeated the demon Chanda. The demon was a plague to the world since Shiva gave him a boon that made him unbeatable except by women. The desperate gods asked Brahma for advice and he sent them to the forest around Banepa where the mother gods lived in those days. In the meantime, Narada went to Chanda and provoked him to come to Banepa to fight the gods. When Chanda arrived with a big army of demons, all the gods took the forms of different birds and flew. The mother goddess quickly disappeared in a tree but Chanda saw that and cut down the tree with his sword. Now the goddess appeared on a big lion and a terrible fight between her and Chanda started. But Chanda had no chance and was killed by the mother goddess. Out of the belly of Chanda who was a big devotee of Shiva a lingam grew. This lingam can be seen in the small temple just in front of the big temple in the Chandeshwori temple complex. It is said that down at the big rocks around the river you can still see the marks of the big fight between the goddess and the demon.",4 months ago,0,https://www.google.com/maps/contrib/100834150229970751848/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVlb4iPrOeqgZh56jZISttysPggeoOtWQO3j-FZJY39cuTuvt_fhg=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPMz77jN6XePLUjAPAxrfI2pAAs-jbpfgSRuyrZ=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOTSGoceCdDCD3jOEdYSRtUEAMQJXq7mVLf8Wq7=w300-h450-p-k-no"
968,Yogendra Rajkarnikar,Chandeshwori Temple,3,One of the beautiful and important temple dedicated to Goddess located north east of Banepa city. Along with the goddess there are other small statues that belong to the warriors are kept inside the temple.,2 years ago,1,https://www.google.com/maps/contrib/103270321749152746508/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXbEhQ3UCkM8yCrtWL57e7zn8w8S2RmheOJqpe9Np8MACinOBPdyQ=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOWGT4thh3QUsRg3mvKazpY8But1PPXyR1j1ZBQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMOPu7yCnK5eAjbZYorUievICWArOcCYpMVHaMa=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOK9uxPaHya79HWpCPEG78YK63QFvk14z-sUsL7=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMjZFZBvwawDBmlm_A-RhFb6DvmKRVsuZ9qfaW8=w300-h225-p-k-no"
969,Pradip Giri,Chandeshwori Temple,5,"Place with such a powerful history of God Parvati prevailing against demon chanda, management has really done good job in maintaining not only temple but as a whole surrounding. Located on the lap of huge jungle gives peaceful vibrant along with alertness.",3 years ago,0,https://www.google.com/maps/contrib/116173851924760130705/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLlga_iq0g3dRAtJAxhD6cGPYqlOH72UAsIWNmgcuV1bT5Uank=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipNldryd0Wm3DWKzjkk1_x7LmHHmuri0-fUl73Tb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPSJcGYBgwG3rsIuApj1PzhZC7CrDeDTXZjEcwM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOc-8rTpHyYNGGJD4thjlNGfQLGuib27R3596mD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMqpsCgQ3d5ERs9BiWK3uiHLZRmseuaYvweRNri=w300-h225-p-k-no"
970,Rumina Shakya,Chandeshwori Temple,5,"Religiously as well as historically important place. 17th century built temple. The murals are one of the main attractions. I visited this place while I was staying at Banepa. Even though the place was crowded, I felt peaceful.",6 years ago,2,https://www.google.com/maps/contrib/101132150222091186966/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWFjcSUZayLLznMSGIFJE__i9L8k9VV9OAJILgi9qX25HJgI4oE=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipN8kKRb7g6tBCu_iaFKTTKPTzw1EiiA-G0R3STr=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMEPUhE_3SM5iCpIwjB5sShG6p_RWe4d4yXwN_o=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNvJbbGIsrOikiTaSfL1ghG3fBL07zDQ25udpsN=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMVTQz2LjAc94ktjSgMO2839YLKbIO0uk3rI1mj=w300-h225-p-k-no"
734,Aditya Lama Lopchan,Chandeshwori Temple,5,Chandeshwori is one of the avatar taken by Goddess Kumari. She took this avatar to kind the demon called Chanda. This temple is devoted to the goddess Chandeshwori. The temple is believed to be the 17th century AD old and it is 3 storeyed. There is the biggest wall painting of Bhairav on one of the wall of the temple. It is believed to be the biggest graffiti in Nepal. The wood carving used in the temple is the masterpiece to gaze.,2 years ago,2,https://www.google.com/maps/contrib/110194458259626518794/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX0lLfShqVF0oI8EpTbNV6XZ0FXirerz1wTGddBkMPaPE9kfuim6w=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOFBv3iJgxj37qLXE7Ko18wdWa7i6iTlX2Aamor=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNjlH-v4IAXIoH6uisfw4tgs-Y7dhujA1jpaELs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMtKhivLFdtbrJOnp3wUQNfWNcDOCiPXTj2x5zM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPF6gqWzAjBmroQKEjTZm5CYC-6v4VK28vepAEd=w300-h225-p-k-no"
971,Navaraj Shrestha,Chandi Than Mandir,4,Best feeling ever,5 years ago,3,https://www.google.com/maps/contrib/103323017169608462698/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXvbORFgES0pQfa2EKqwnz6Orr0Cw3U40GA0hpPLHZSQpZ5vapFyA=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipNMr_6YVZtiVWo6wnpZZZFNLn_VjO0b8dTHqa0R=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNNbDCyRNfoXh4wkG2IRYM-n6HC_OYPsU4jCy1P=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNLfAx_SKgRd9QJnVsfbDMvOEzmHK7UGkvaoUH9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPvCJAYoP2Qd-JXX3QaQdg8xUbScSxT_a0r73yN=w300-h225-p-k-no"
972,Acharya Suman,Chandi Than Mandir,5,Nice place,3 years ago,2,https://www.google.com/maps/contrib/112014743992964493667/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLnAXpo5VUq5SJMO92pwbNWCQLKfOy3t6xHTVxXuicunAOAzg=w36-h36-p-rp-mo-ba3-br100,
973,Suman Acharya Sameer (SameerAcLN),Chandi Than Mandir,5,Special crowd will be here on every Chandi Purnima to see Chandi dance,3 years ago,2,https://www.google.com/maps/contrib/112133552903052947256/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWdIezqwFe8SBdpSJ8GhDoxflrRYHBYayJQCeswVq4ECPD8Tvl4DQ=w36-h36-p-rp-mo-ba6-br100,
974,Sachin Neupane,Chandra Arts & Shilalekh,5,,6 months ago,0,https://www.google.com/maps/contrib/109386594212729045776/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWKgBv9HodHnsLf46k3nH1joZWkE-luLyWskxqX2rMPzKoPfOnY=w36-h36-p-rp-mo-br100,
975,Sachin Susmita,Chandra Arts & Shilalekh,5,,6 months ago,0,https://www.google.com/maps/contrib/112993577966008094930/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJGbTJdim0aFcfK6AzpZshUni2__Kp0AEJcmuHfRX_dOUgZ-w=w36-h36-p-rp-mo-br100,
976,Maybe Griz,Chandra Arts & Shilalekh,5,,6 months ago,0,https://www.google.com/maps/contrib/113672180935606319693/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLyTQkhiHz9jlWj3Ume3kiXwP1JqrmEgjq4sWuF58C1WWPAwA=w36-h36-p-rp-mo-br100,
977,Bikash Boyaju,Chandra Bahadur Sunuwar Chock chanadara bahaadaura saunauwaara shaalaika chaaeka,1,Bored,4 years ago,0,https://www.google.com/maps/contrib/109310883750117535508/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVB0fbuf6lIu2Fni13fpwjTbyb_VSzJfD10G6pytMnqv_h9qmw=w36-h36-p-rp-mo-br100,
978,Chandra Mohan,Chandragadi Simsar,3,The time since to ko could travel transfers.,5 months ago,0,https://www.google.com/maps/contrib/111839626784597485981/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVOI99yrYe6k5vhG-0ICIKW0F3PZd9qzt-AzEUBN3JdYW-JFU0=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipN3weuzdRNaz5UvsT1iniDP8A0iRAMyxMcoPAa2=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM3qHhE0COPRq3GGe9Jy2AiOsUOzOKnXEXiuCzj=w300-h450-p-k-no"
979,Hikmat Bhandari,Chandragadi Simsar,5,,a month ago,0,https://www.google.com/maps/contrib/107559101192908077070/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXcv6XzG3S_q4LbG8ny33y3L5WYkelAwkOn96a7umrlIiTT24Q=w36-h36-p-rp-mo-br100,
980,Mukesh Mukesh,Chandragadi Simsar,5,,6 months ago,0,https://www.google.com/maps/contrib/100716172623880106671/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocI74OjSyFRQaCFYYPt2V1WNU6Mb_nR3QZToHYEIS-VvQ81WtQ=w36-h36-p-rp-mo-br100,
981,Riwaz Bir Bikram Thakuri,Chandragadi Simsar,5,,a year ago,0,https://www.google.com/maps/contrib/111214803361945615206/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVjHdLuxRvkdvw3jonWJgOog1t_OYYJJASuz_eY8QvD0Q5I7veZFg=w36-h36-p-rp-mo-ba3-br100,
982,Jar Vis,Chandragadi Simsar,1,,2 years ago,0,https://www.google.com/maps/contrib/112880015866047036798/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVSdlOTOKeXFCbKD85PsnHRC8K96G_YDJU2zjBN8R4yVRdrit3M=w36-h36-p-rp-mo-br100,
983,Blossom Expeditions,Changesthan Mandir,5,"The beautiful Changesthan temple is located on top of the hill, at an altitude of about 3,000.  A little shrine is famous among the local communities and held a big fair there on the day of Janai Purnima. According to the English calendar full moon day of August-September. It's a fabulous place to see the grand panoramic views of the Himalayas including Mt. Everest and Sunrise. I have been several times there and each time, I enjoyed it a lot, and never disappoint me. It's a place to visit in lower Solukhumbu, Nepal.",2 years ago,1,https://www.google.com/maps/contrib/113824927712656200883/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWltqa03n1FDkvcyLmjvIlxsT-vf8Wpo32IHdUQ-cgLm8gRW1Ik=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNuaPBEAJt6jPF5Ewf1j4Qx0L672mGUZdhUP91L=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOquEG2V1OOAGRA7VcuDxUYUNimAY0Yp-a7YKBp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0hWoWtcuSvOZLInWUyIMfaTy10Wny9358Pmms=w300-h225-p-k-no"
984,Gelu Sherpa,Changesthan Mandir,5,This is one of the most visitable place situated at the border of Solukhumbu and Okhaldunga district.,5 years ago,0,https://www.google.com/maps/contrib/116797148980900599760/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXOOqbWxLFr4-LgYJHgLckNp04rAW4_hOk_XdNsWLOMRXXNWCaM-g=w36-h36-p-rp-mo-ba3-br100,
985,Dr Anju Pradhan,Changesthan Mandir,5,"Sacred place with beautiful at the top of Dhap, Okhaldhunga, Nepal.",5 years ago,0,https://www.google.com/maps/contrib/108871279486394978055/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUb-5lm-i1tvuLIyN746b2TeeWQAaPaGbdEGZuP0Wr4vcvYsHU=w36-h36-p-rp-mo-br100,
986,Dorji Sherpa,Changesthan Mandir,5,So beautiful place,2 years ago,0,https://www.google.com/maps/contrib/107896568331477722720/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXXZdKq6H_xNl1opCse7eiBGc_d1_8vTr6wdL2bAFx3mF7nU7RA=w36-h36-p-rp-mo-ba3-br100,
987,Srijan Tamang,Changesthan Mandir,5,Beautiful place,5 years ago,2,https://www.google.com/maps/contrib/100281674495234701894/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVzPTVFW_KTWuco8YVLFu50yjU9p81EmG8gxlsm6uV0LSWjH4aJ=w36-h36-p-rp-mo-ba4-br100,
988,stranger universe,Changesthan Mandir,5,Beautiful,2 years ago,0,https://www.google.com/maps/contrib/107547808592392776777/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUK7_R2FYEwhRaPVkAj-IHijHuDJ1cNq0pOWPEB8_kiAbaYxao=w36-h36-p-rp-mo-ba5-br100,
989,shren Prasai,Changesthan Mandir,5,,a month ago,0,https://www.google.com/maps/contrib/103048230704007985971/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKT5RLuQt4EODKtvwVhjjmZ8bW6JuaIe1BNDe1p4dzSXbjJgw=w36-h36-p-rp-mo-br100,
990,Chakra Magar,Changesthan Mandir,1,,a year ago,0,https://www.google.com/maps/contrib/102367297076016839313/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWm2u1UhKsqGAIrvmf-Tc0hUuMkY9ENOMVptL-b1IcY19fNuKlu=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipPEKLv9Sr4yckXp0WMM4wgebfpM-uItjW278xcD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMWiUp3sM9LcbMurTHqhJWZ2uuZY258FL4rPZz7=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOIFdweAXOQ5fYvjQ5lzq7nGtIebYkuHcJtPZBX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP36SSWTDjbxmsoj7cNrDkz1wQp_vUS5C6fn5Q2=w300-h225-p-k-no"
560,Bibhor Bista,Changu Museum,5,"The owner of the museum is neither funded by any organization nor the government. He single-handedly collected and did his best to present the old coins, currencies, artifacts,etc. So hats off to that effort.

During the first 10 minutes, I felt cheated because I was charged Rs100 for a simple museum tour. But as time passed by, I felt the price was justified. The museum had collections of coins dating back to 10th century. The owner had turned his whole home into a museum so there were 3 floors, each with a different theme.

The top floor was converted into a traditional  village room. Also the view from the rooftop was mesmerising. Overall a very good experience.",2 years ago,4,https://www.google.com/maps/contrib/102840463420740018903/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVY0N4PIl7LjpRImvLQ8LE6_5JnMNrtpiosLvqgN_IZMB--MimJaQ=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipOwTMswzDV_WB29Ez_vm1anzh51k1P4Jg6wUKiK=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO_oMlMe5oYimKBEWMyLmboPLKgYScn-QWM00Kb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOdcb95JiGh7rGql1b7e7oRMoJWlbhFUC4--FLu=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMPQe8GirXGTbMbd3j8ufmyGLUw3ZFLWqmUhbNt=w300-h225-p-k-no"
991,Kris na,Changu Museum,5,"Changu museum, enter to see historical facts. Entry fee only rs 50 for Nepali. We can see coins from Mandev (Maanaangka) to till date including leather coin, soil coin, asarfi and worlds smallest coin. Nepali Rupees from starting period, ancient weapons, lakhe dance custom's and many other historical things.",5 years ago,2,https://www.google.com/maps/contrib/104264460353299078925/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVNSL_B-W_dYr_uPwTnVENkCxZlfFClbxmb1fjrQClbwOu4-qcisA=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNpDz_EMRmw_YR0Ww4PZCtQbJpQUsIRgQVCC6_m=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPbXATj-u2a-JdB07Sc5yc4GkfQCbzNpf0j1xgI=w300-h450-p-k-no"
992,Ratna Thapa,Changu Museum,5,"My second visit. Like many Visitor friends, on first visit I felt cheated but when I learnt that it's a private enterprise with no support from any organisation, the fee is justified. Loved the grand finale of the tour, majestic view from rooftop, priceless.",2 years ago,4,https://www.google.com/maps/contrib/118155731279056872578/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJqEWkIHW7p1mx7rS5X9Dy6cDJZnuncnRHO4TXPW62FHf40vA=w36-h36-p-rp-mo-ba4-br100,
993,Gamer's Media,Changu Museum,5,"It's a first private museum in Nepal
They have vary oldest utensils, coin, instrument , weapon,books and  many more",2 years ago,0,https://www.google.com/maps/contrib/104421028671556881913/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLVti6JbLS2sLpQRsPol-Lq9uySs-kgBizMnAiLT5BXEZht6A=w36-h36-p-rp-mo-ba3-br100,
994,John,Changu Museum,2,This is not a 300 rupee museum as there's really not much stuff inside and not much that you can't see in other museums.  Even with the tour I was in and out in 10 minutes.  50 rupee would be much more appropriate.,5 years ago,0,https://www.google.com/maps/contrib/103137123833072351327/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKfKK76Kgco7pZJJGIEyY9tsnlOHWtprDFyiYUxwp1s4A-Jcg=w36-h36-p-rp-mo-br100,
995,Zack Dagger,Changu Museum,5,beautiful historical place robbery environment very very good very much money,2 years ago,0,https://www.google.com/maps/contrib/112974350266580357330/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXfoNwY40G3fsgXaxvxGvF9RPy1TLgdiwgAbe0j61VZ9hG54Vt8=w36-h36-p-rp-mo-ba4-br100,
996,Pragalbha Nepal,Changu Museum,4,Good museum with evidences of the history of Nepal.,6 years ago,0,https://www.google.com/maps/contrib/118206429646271732023/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVyc6oJmjLbjfYOHJQOSXLWCx1_nlv1PR6xt2MZTjw8TJ0BIJWV6g=w36-h36-p-rp-mo-br100,
997,Binod Shrestha,Changu Museum,5,Nice,a year ago,0,https://www.google.com/maps/contrib/105507559211535831095/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXMcMCOBACy8hHcigJSgwDLj0y6p8PaVTw79iAE6u11Zizrx62F=w36-h36-p-rp-mo-ba3-br100,
998,Kabiraj Rajalim Rai,Changu Narayan Temple,5,"This UNESCO World Heritage Site is one of the oldest temples in the Kathmandu Valley. Its secluded location, away from the bustling city, allows pilgrims to experience a deep sense of spirituality and devotion, making it feel like a true place of worship rather than just a tourist attraction.",2 months ago,1,https://www.google.com/maps/contrib/111589666698007440280/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVIMUpMkY-F7_yhbs8K-w0fqQyZRL1AVKNgVyIkjcb42UiTuEVY=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNZ9t2Wwu4qyFSEgQ7-aUErdPwVjsPmNvSjwHG1=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPHKB1h2jYxPiROXBI5UYgIb9h6KHPhBtec3L-L=w300-h450-p-k-no"
999,Subarna Bhattachan,Changu Narayan Temple,5,"Travel opens up your mind. The more you travel,  the more you see the diversity of the world -- Changu Narayan Temple is a Hindu temple outside of Bhaktapur. This temple is dedicated to the God, Vishnu & was established in 329 AD during Licchavi period. A historical masterpiece!",4 months ago,1,https://www.google.com/maps/contrib/107748415211763936724/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLFMrXfgXGy7omZc98qeUnatMVuMizyyINgTXPHrhF7GAvTOg=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipP2zzZMwBrVXfV7XXzKZNxEl8ShTIfiBX_uyl6o=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNW4Ci-xUV_Eok-P5OXlpTiMQMzM0ppW4X_nqHF=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOhIWuIVbKms_eScMncZ5oUiL1QhvwIeR4JJwDp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN-BW6vd_GnzhpLv9XJURT-Ak_IL8-tCxDmW1XD=w300-h225-p-k-no"
