user_id,user_name,place_name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
443,Man in Highway,Uppardang Gadi,5,Ultimate place to remember the unification era of Nepal. Natural and peaceful,2 months ago,0,https://www.google.com/maps/contrib/104875643556858026928/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWLPR02iJVuynHzxQym3ZhL4vcPPG3D43pkFNhmsGQ_ws0ZQRGt=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPuIfxQzmRc1mYG38AwgAsB0xNidhpU6bGHlbL_=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO9G5C-s8cXBFkA7ZQNBVfxtK2LX-WIXR8nYpwt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNvqAFCHBuB0rwXFLI5xaL1YMWCy3pCvBu00cgO=w300-h225-p-k-no"
444,Sheela Malla,Umit Jharana,5,,a year ago,0,https://www.google.com/maps/contrib/117681359600358953107/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKTJilvJJBJ-gel2pmGZmgzd8avfj0It9fBg_I2uJuX1rQFbg=w36-h36-p-rp-mo-br100,
445,Saanvi R Shrestha,Umit Jharana,5,,a year ago,1,https://www.google.com/maps/contrib/107072216053289979619/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKamnoH8DshF9dIpLg4hYh7w1_CS2sXQg6LjBNPsxU7WXXq=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipMOkGJ2u-8_5AIIXy-W3I7adyK0ADhVae5NyHw=w600-h450-p-k-no
446,Amit Gaire,Simali Gaun,5,"Good place with homestay and resort, hiking area, and natural waterfall",a year ago,1,https://www.google.com/maps/contrib/112145383852580496671/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVak2-psvUS63H9epT4BKunFmJ9Yyw5x5QjZP3iRmi_5MVqgGCv=w36-h36-p-rp-mo-ba3-br100,
447,Rajan Thakur,Simali Gaun,3,,a year ago,0,https://www.google.com/maps/contrib/111277034215775491571/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVWvKp1QbBFYKTAdzZ5ZSI0pJUA_5B-jRpM9aegDM8cb1GqP3Y=w36-h36-p-rp-mo-br100,
448,Samjhana Gyawali,Simali Gaun,3,,a year ago,0,https://www.google.com/maps/contrib/111899555612351326436/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLvavN5r7g-3xOoM1UetaQBKA45ECA4uj_8QukB2Sg4LR4oig=w36-h36-p-rp-mo-br100,
449,Kmercury,Kabilas Chauki dada,5,"Chaukidada is a prime local tourism spot in Bharatpur, Chitwan. Despite Bharatpur's high temperatures, an hour's travel to Chaukidada offers a cool, enjoyable, and serene environment. The nature is beautiful, but road access is challenging, not suitable for beginners or all vehicles.",6 months ago,0,https://www.google.com/maps/contrib/109247350370116330633/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXjn6EHB3JwEwx2wimcAcSYSQcD-LXzg99USOdoQAJMkaY-_zOB=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipPcG6noeyN7jp0AF5RoCoepzBmaWlzZGieHn4zY=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPw9FVph79pefe96-krOPRp-Wjp58BFZdVN2Uf4=w300-h450-p-k-no"
450,Anukul Ghimire,Kabilas Chauki dada,5,Best place to enjoy weekend near chitwan,a year ago,1,https://www.google.com/maps/contrib/112679663729174394238/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWndlggsJ5ymLohHO2qu3O96ECZE5tW3y-qfs84FtDBkC3yve0G=w36-h36-p-rp-mo-ba4-br100,
451,sangam subedi,Kabilas Chauki dada,5,Wonderlust view♥️,10 months ago,0,https://www.google.com/maps/contrib/109444685136286479350/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU3pFJTln61ik7pcLtgMg_OAHd_v9GE5XuCQSLIih970QcWjNeQFA=w36-h36-p-rp-mo-ba5-br100,
452,Aashish Gautam,Kabilas Chauki dada,1,Not nice as expected,2 years ago,0,https://www.google.com/maps/contrib/104919850675522406182/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU6EVyqg8LCi8OHd4YK1gPSE8yAq6Lny37wB6kjfIIDWWJEuzHn_g=w36-h36-p-rp-mo-br100,
453,Hami Nepali,Kabilas Chauki dada,3,Nice place,2 years ago,0,https://www.google.com/maps/contrib/104167136978035166792/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUkaWOicoHvhnza0kESGEzFWWzDW8vFY6NEf4KmidpeoLrQ6kg=w36-h36-p-rp-mo-br100,
454,bipin kandel,Kabilas Chauki dada,4,,a month ago,0,https://www.google.com/maps/contrib/114266667659001031623/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUof4M8LoJ6qeRtERhYvyEpC0F5VYqDPYbNNOOtWq5_IkYFJsb_=w36-h36-p-rp-mo-ba4-br100,
455,Sudip Kumal,Kabilas Chauki dada,4,,9 months ago,0,https://www.google.com/maps/contrib/101554078408347303769/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXyqcju2FgaLPTNeQzSKmT11tTn3IEqkvy4sYllfuAUZ47LA3o=w36-h36-p-rp-mo-br100,
456,Min Gurung,Kabilas Chauki dada,5,,a year ago,0,https://www.google.com/maps/contrib/104016998586020586167/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXyetAxtyWocQa-norXibqneQKP4PfCCrZAAAdj0w4BEOnC3wy2lg=w36-h36-p-rp-mo-ba2-br100,
457,Thapa Jeevan,Gairibari jharana,4,"Nice place to visit during summer days although the water fall is small, water is clear and color gives you natural vibes.Most of Road is pitched(in betwwen somewhere gravel ).parking is available and cost Rs25.
Enough khaja Ghar available.
Note: waterfall is closed for some days as  reconstruction work is going one.
Do visit once.",a year ago,0,https://www.google.com/maps/contrib/103091775895042988202/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVe7_xMwjpEq_vwY3UGStpANAvthvnNPPzxauj9YQO4vZmD_48=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMHZa9XirOhwK64aMGc5pXPI5taU7fRxGjPUBEE=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOg6tJjtgMnaazN6WHEH67Sk1Nuzd5XoVuK_7fx=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNW8u8Pto4p5josv1cINhPSOGU2to9wm5lmDFFv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNqxsoeMcFm9kU38ECB17-kE0KtwxjlYSo66qf4=w300-h225-p-k-no"
458,Prashant Kalouni,Gairibari jharana,4,"Everything was perfect on the night out with my friends for a birthday party.
But most concerned topic can be management of wastes around the jharana.",a year ago,0,https://www.google.com/maps/contrib/114360875585489465477/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWqgvLA4eKv6jJPpg7uiEEXyNBInjPvPwUDudJjs8gZCjjzKShmlg=w36-h36-p-rp-mo-ba2-br100,"https://lh5.googleusercontent.com/p/AF1QipOFx3eGJwwRryUii5UtvA5L_uUekiWBhly1foXJ=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMa0wyrl_n2DLl6lc_ZtKj2w_oTuoG2boOONUUh=w300-h450-p-k-no"
459,Kabindra Sapkota,Gairibari jharana,4,Nice place to visiti. Especially during the summer. Recently I heard that this place is now closed by the Army there. So confirm before going there. Cheers!!!,3 years ago,2,https://www.google.com/maps/contrib/113568395029363460465/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVrM6jHYHiR3yIje54OHFwc86lb5OcYnnk90W_pVxdTdoMRRBKI=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipN3I7Il4aQnO6q8_8Lz2EOGs5oPvqo-FtIGtU34=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPl5TZNlIysA0sCNRSaW1_t9V4ulMqleqoGDtHN=w300-h450-p-k-no"
460,Sauraha Jungle Expedition,Gairibari jharana,3,It was too crowd while the pool was small. Broken glass bottles was everywhere around the waterfall area. They shouldn't allow anyone to drink alcohol around the waterfall area.,6 months ago,1,https://www.google.com/maps/contrib/107335373755793248965/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWH3xJttJoKwuBRlx15N1gIY3QweMN2YsHasj74ielsHtqUvxMU=w36-h36-p-rp-mo-ba5-br100,
461,Aurora Arya,Gairibari jharana,4,Nice place to visit waterfall nearby chitwan,a year ago,0,https://www.google.com/maps/contrib/104635512074981873665/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKDCBPTOaHBzCrjyaO8VgXzaEQVJlznYlLVusSTayKIV2Fb=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipN2ZNWmv_Cj0cbfIhPmMArjjg0v4zHp13BvQkA=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP1WTbkQRBCzG6va9PJoBhXfqDHxAX-a9678ok=w300-h450-p-k-no"
462,Deepak Duwadi,Gairibari jharana,4,This is small water fall but the clean and colourless flow gives you a best feeling of the nature.,4 years ago,0,https://www.google.com/maps/contrib/103346160444397251209/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXQotHFnd2F8GBRahq7u6V1LbupgBgHGGgdTqxRlatCR_jVMSILrw=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipOcznSQzD2kSiR_CIGUC9K4HOjztg9vPy8Prn3u=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPnyUHNpEOyM1AYrRxZVYSe1bM8poyVvhQjEEkv=w300-h450-p-k-no"
463,Subash Dharel,Gairibari jharana,3,"seems longer in photo but actually not

good for Childrens",3 years ago,0,https://www.google.com/maps/contrib/103485662299901496857/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWVwLM0sYAkN9ihDiZx58AWCKRbi0GDJPYuwp5qzGhvzuD_Fwi4uA=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipN76qum9QiqUWpvZeDrK7tSUoCoW_1uLfMJNmih=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNb-oQdJ9I4GvLRZwJEpee1LBs9WJHDbWDrA5nQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOQyJGijbsH86VG7-e1MXiw8SogFoKxy5__wBUw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPlDUQEpRxEMX0jfddAI_tqQHl0oJpDTAjG-LBc=w300-h225-p-k-no"
464,Sagun Giri,Gairibari jharana,5,"Gairibari jharana - A Hidden jewel of a Serene Beauty
The journey to gairibari jharana starts from shati chok near tandi bajar where we take north side to shaktikhor there are multiple roads better to ask with locals about roads.",a year ago,1,https://www.google.com/maps/contrib/103583961407309434437/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX2iPdokY9_HJ10522huxL15KdPzSA8Bw5vqbf0trMdMBTEr3l2Rw=w36-h36-p-rp-mo-ba4-br100,https://lh5.googleusercontent.com/p/AF1QipOLBl5e1ODonE_eHlq2dvDSjDFKWiAQkOciRWTe=w600-h450-p-k-no
465,Biswo Paudyal,Naagdaha  Ichchhakamana,4,"Beautiful place, enjoy the scenery",8 months ago,0,https://www.google.com/maps/contrib/106113981444296727123/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUTwKDibe7IFjcYqb5YP0FgSzfeLzD3dl12oFIbalDozXWAiPabcA=w36-h36-p-rp-mo-ba7-br100,
466,ORANGE GARDEN SECURITY POST,Naagdaha  Ichchhakamana,1,Thanks,a year ago,0,https://www.google.com/maps/contrib/113498820510403233574/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIAFj9f2wIYnRS7qxQCQRr6fE-5R2tVKX6HCf3qUnOjeeVMfQ=w36-h36-p-rp-mo-br100,
467,Rádzses,Mahabuddha Temple,5,This temple is located in a unique place. You have to go to narrow alley and then you will find this temple surrounded on all sides by buildings. The outside of the temple is covered with numerous carvings of Buddha. It is beautiful. You don't need to buy a ticket to visit this temple. It is easy to find if you use Google maps.,a year ago,1,https://www.google.com/maps/contrib/106227275791385090649/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjURk3uWDH9ZdoGIBdP7zDLG1Qjex5QMarBLWtQfpCF_QrMvTyQ1=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipMK_l4C2eMsP7VznNJRbbHr_IubMhFJFjDMx4fH=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPBmeTXAcBukbG0XXfwvW3emUc4NtwmrNxxCbUU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMDJt1jKULI6O0hSDM3FRB9Nub5wa2jZv-mwOpa=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMEYOAnieDH7MBgi3bbCXJ1fMmz6bW8ukbDcxI9=w300-h225-p-k-no"
468,Rawjesh Rajbhandari,Mahabuddha Temple,5,"The Mahabuddha Temple in Lalitpur, Nepal, stands as a serene testament to the country's rich cultural and religious heritage. This architectural marvel, dating back to the 17th century, showcases exquisite craftsmanship and intricate detailing, making it a significant pilgrimage site for Buddhists and a marvel for tourists. Constructed entirely of terracotta bricks, each of the five main shrines is adorned with thousands of tiny Buddha statues, earning it the nickname ""Temple of a Thousand Buddhas."" The temple's unique blend of Hindu and Buddhist architectural styles reflects Nepal's diverse cultural influences. Visitors are mesmerized by the tranquil ambiance and spiritual aura of this sacred site, making it a must-visit destination for anyone exploring Lalitpur's cultural riches.",7 months ago,0,https://www.google.com/maps/contrib/103381238721215750734/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX39Md4hkTVu0SQh4ZmsQnp58qXicXvczboGwv_Fj15VQnj06M=w36-h36-p-rp-mo-ba7-br100,"https://lh5.googleusercontent.com/p/AF1QipNzg4cfGOA5KSbQiLPKe0npuxPeyD6eJu50mhWs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPMs5bMn4kgUAs93_T9BnuKRIbhPmUdoIp1J3Uj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipME_trkAYl0lC8z1DXILjNZhwK-eUtmtTCQpSZj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNP-0awMOrsQIQdHtUssaWpE5W7bdQ9_pifXhUC=w300-h225-p-k-no"
469,Sukritii,Mahabuddha Temple,5,"The architecture of the temple is unique to Nepal. It is one of the most beautiful and satisfying places to be. You should visit at least once, and you will find yourself at peace.",11 months ago,0,https://www.google.com/maps/contrib/102013604331630744570/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU5awgTaq_rhn9FsHdZUbzyd_cXw8K7yS5mX5YDsFYS3Fqu2KtY-g=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMmV_gS44OIgCJlnnfCaQbR2zu6nnLvsYTaE2xS=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOH0Cxq7qpaygGIkbcN9V2_B0nKXfcywoEGz7Xq=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOANQVqB-7wyG6hfRifEMB26md-4wG53C1K4mMy=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMpIvuNZaEtKRaVpvHvEjIjd7FOhZ8kD_PyeL1B=w300-h225-p-k-no"
470,Rinzin Wangchuk,Mahabuddha Temple,5,"This temple is a replica of Mahabodhi temple in India. It is believed that a priest from Nepal aspired to built the same structure of mahabodhi temple of india. Thus, with the permission of king he built the temple. It’s relic is believed to be the robes of shariputra, close disciple of Buddha. The above mentioned narration are the ones which I heard verbally from the local people during my pilgrimage.",2 years ago,5,https://www.google.com/maps/contrib/109138616046444014048/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXsXCxh5ka4Z6He7qdLUm6E69vGehKyBgl9r3FJR5Gjx6oRoq4H=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPffDJQFU9AFSKu1x8XZzpguj3qY4lozPcF4xWg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPK3kRFk5JlhtEky1pLfiY591HUKxgbrvj4rijj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipODc2r1ACiAKv1dH1UiucuRcGKDcNe3z3VBnLEW=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNljCkCMXyYthUDuCQpTB_oQM-xDL3dAa54qcs0=w300-h225-p-k-no"
471,Bibek Tamrakar,Mahabuddha Temple,5,"The Mahabodhi Temple in Nepal is a truly remarkable and serene place that left me in awe. The moment I stepped into the temple grounds, I was struck by the peaceful and spiritual atmosphere. The architecture of the temple is stunning, with intricate carvings and beautiful decorations that reflect the rich cultural heritage and spiritual significance of the site.Walking around the temple, I felt a deep sense of tranquility. The gardens are meticulously maintained, offering a perfect spot for reflection and meditation. There are numerous sacred spots within the temple complex, each with its own unique history and significance, adding to the overall spiritual experience.The staff and monks at the Mahabodhi Temple were incredibly respectful and welcoming. They were more than willing to share the history and importance of the temple, making the visit even more enlightening. Their hospitality and kindness made me feel very much at ease.What also stood out to me was the temple’s accessibility and organization. Despite its popularity, everything was well-managed, and it never felt overcrowded. The facilities were clean and well-kept, which added to the overall pleasant experience.Visiting the Mahabodhi Temple was a deeply moving and enriching experience. Whether you are on a spiritual journey or simply appreciate beautiful and historic sites, this temple is a must-visit. I left with a sense of peace and a deeper understanding of the local culture and spirituality. Highly recommended for anyone visiting Nepal!",6 months ago,0,https://www.google.com/maps/contrib/111316831287087367990/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXp_IpUegMV4GoKE7mwr-_zpjQfpqfScc-o8Vb1qaXYD4eV1MFQ-g=w36-h36-p-rp-mo-ba4-br100,
472,Dr J Deonath,Mahabuddha Temple,3,"Fun fact: Mahabuddha Temple is also known as the ""Temple of thousand buddhas"". Not many people know about this place and it's quite lovely. There's alot of stores around the place which sells beautiful looking golden statues. They also have accommodation right next to the temple.",5 years ago,2,https://www.google.com/maps/contrib/107772080942623260327/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXBUKgRp_Pxv93SJxQ5il0qDvRU73TKfTdmA33Gc6LBI-mCkGcf=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOcBOsoX4MVheVgQV2igw5ewRtPvmu_6-WIOG3Y=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPLLZhk9q1nJGuDCCiN7Fk5KyIlp5poNQFXDOBX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOJ2JGZH1XRwu9pD__beI2eCsM4x60eYXOQ3wMU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTBrG9R_-_zDDTHUDR6KPNdxRCzD8vlgvC1EQS=w300-h225-p-k-no"
473,Alain Sibenaler,Mahabuddha Temple,5,"Happiness is .... coincidentally stumbling onto such hidden gems when walking in your neighbourhood 🙂🙏🇳🇵: Mahabuddha is the temple of 1000 Buddhas. It is situated in a small alley and opens onto a tiny square with craft shops. Just around the corner is the stunning Rudravarna Mahavihar, an old temple filled with masterful bronze statues.
#patan #kathmandu #kathmandunepal #nepal🇳🇵 #nepali_instagrammers #nepal
#worldheritage #worldheritagesite
#discoverkathmandu #discovernepal
#streetphotography #phonephotography #neighbourhoodwalks #neighborhood",3 years ago,0,https://www.google.com/maps/contrib/115772216918451891947/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWyCDIi0OqLqm3fOq3sNc97uAoH8CxbWDPmoL0bZ18CAVm0-9x7=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNevw5o8vZa2u7gQ4difdVIwjJyl_W8fFX9jEHP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOZ0amAFEu81fM39IMP8kSoaLzA-0E3U6CpCSfG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPHKlT-Q9TjUypn1MSU5APC2b1S4KeUZTObwXWd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMvRUkgXuG5e53gAL0fmDcNFxlQGGZ5vA_nBqco=w300-h225-p-k-no"
474,Tsering Sangmo Lama,Mahabuddha Temple,5,"Very precious place.
Full of statue shops around.
Beautiful place to see and pictures to take.",a year ago,1,https://www.google.com/maps/contrib/115389759408679079749/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXhWLkmthNpm2cFD3-lYAaIpcy0RlcXT-HVDjPo14z9dbSqR3ET=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipP3VG77mND-AAtUmZRytDABChEbcFLEBsaP_yr9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPpIVKNNPRvonMPuV72K-Isj_oLWOZRuoS_OVgo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPNKZHs-NxIXedgkc5laNZWW8wzXYgx4-AstmFL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNKiDrfuc279IwxdhVxXGdJPnhiCYG88VJInlwB=w300-h225-p-k-no"
475,Bimal parajuli,Bhedetar Bazar,5,We went hiking with my 11 friend.It took about 3 hours to reach there The weather was very fantastic.,3 months ago,0,https://www.google.com/maps/contrib/101975101883928077863/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX97iNBY-bPvuKlpfUuFEXoGx-MiljTdPD5i7RuRNv4Wv7HApLeAw=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipO-luuaoANTtMg96B1g1YWLtljBMIuzH38cHcQ9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMKQDPw4oLnxEpZmqVw8WSqyG_FyFw3MGaJvHW9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOHwlAYfRdRg6xqx5UmDl9BKO9jqJaL-Fzlo_ft=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM4AnvyApWaDvixCZSVQfNaEK1fgUr-fsLSqs33=w300-h225-p-k-no"
476,Netra Paudel,Bhedetar Bazar,5,"Beautiful place, getting relax from terai's hot environment.",4 months ago,0,https://www.google.com/maps/contrib/100032296293201425603/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXCOzCxMpAylmk5Yc2AqFCCBXJXNB2XOq52_wfAeZ9l7l9xuZeo=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipPYUpHd_Azua8nd-kj9VYk0iDKb1pHt81i1jgms=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMqgK-qlQSbz5QTNQQlwDHtSolLJyG7yJzuJRy8=w300-h450-p-k-no"
